"extraction_timestamp","date","time","temp","precision","type"
2023-08-06 12:45:15.177838,2023-08-05,"13:00",15.7,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-05,"14:00",17.3,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-05,"15:00",16.6,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-05,"16:00",16.6,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-05,"17:00",16.4,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-05,"18:00",16.6,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-05,"19:00",16.5,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-05,"20:00",15.5,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-05,"21:00",14.7,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-05,"22:00",13.8,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-05,"23:00",13,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"00:00",12.4,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"01:00",11.3,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"02:00",11.6,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"03:00",10.7,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"04:00",9.9,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"05:00",10.6,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"06:00",10,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"07:00",11,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"08:00",13.2,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"09:00",15.6,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"10:00",16.9,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"11:00",17.3,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"12:00",18.3,"hourly","observation"
2023-08-06 12:45:15.177838,2023-08-05,"13:00",16.5333333333333,"three-hourly","observation"
2023-08-06 12:45:15.177838,2023-08-05,"16:00",16.5333333333333,"three-hourly","observation"
2023-08-06 12:45:15.177838,2023-08-05,"19:00",15.5666666666667,"three-hourly","observation"
2023-08-06 12:45:15.177838,2023-08-05,"22:00",13.4,"three-hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"22:00",12.4,"three-hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"01:00",11.2,"three-hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"04:00",10.1666666666667,"three-hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"07:00",13.2666666666667,"three-hourly","observation"
2023-08-06 12:45:15.177838,2023-08-06,"10:00",17.5,"three-hourly","observation"
2023-08-07 12:49:50.194346,2023-08-08,"00:00",13,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"01:00",13,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"02:00",13,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"03:00",13,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"04:00",13,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"05:00",13,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"06:00",13,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"07:00",14,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"08:00",15,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"09:00",16,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"10:00",16,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"11:00",17,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"12:00",19,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"13:00",20,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"14:00",20,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"15:00",20,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"16:00",20,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"17:00",20,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"18:00",19,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"19:00",19,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"20:00",18,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"21:00",18,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"22:00",17,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-08,"23:00",17,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-09,"00:00",16,"hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-09,"01:00",16,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-09,"04:00",14,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-09,"07:00",14,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-09,"10:00",18,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-09,"13:00",21,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-09,"16:00",22,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-09,"19:00",22,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-09,"22:00",17,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-10,"01:00",16,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-10,"04:00",15,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-10,"07:00",15,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-10,"10:00",19,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-10,"13:00",22,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-10,"16:00",22,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-10,"19:00",21,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-10,"22:00",18,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-11,"01:00",18,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-11,"04:00",17,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-11,"07:00",17,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-11,"10:00",19,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-11,"13:00",22,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-11,"16:00",22,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-11,"19:00",20,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-11,"22:00",16,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-12,"01:00",15,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-12,"04:00",14,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-12,"07:00",15,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-12,"10:00",18,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-12,"13:00",20,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-12,"16:00",20,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-12,"19:00",18,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-12,"22:00",15,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-13,"01:00",15,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-13,"04:00",14,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-13,"07:00",14,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-13,"10:00",17,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-13,"13:00",19,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-13,"16:00",19,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-13,"19:00",19,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-13,"22:00",16,"three-hourly","forecast"
2023-08-07 12:49:50.194346,2023-08-06,"12:00",18.3,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-06,"13:00",19,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-06,"14:00",19.2,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-06,"15:00",18.3,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-06,"16:00",18.5,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-06,"17:00",19.1,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-06,"18:00",18.7,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-06,"19:00",18,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-06,"20:00",16.6,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-06,"21:00",14.7,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-06,"22:00",13.3,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-06,"23:00",12.8,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"00:00",12.4,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"01:00",11.8,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"02:00",10.5,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"03:00",9.5,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"04:00",8.9,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"05:00",9.2,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"06:00",10.6,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"07:00",11.7,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"08:00",12.4,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"09:00",14.1,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"10:00",17,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"11:00",18.1,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"12:00",19,"hourly","observation"
2023-08-07 12:49:50.194346,2023-08-06,"13:00",18.8333333333333,"three-hourly","observation"
2023-08-07 12:49:50.194346,2023-08-06,"16:00",18.7666666666667,"three-hourly","observation"
2023-08-07 12:49:50.194346,2023-08-06,"19:00",16.4333333333333,"three-hourly","observation"
2023-08-07 12:49:50.194346,2023-08-06,"22:00",13.05,"three-hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"22:00",12.4,"three-hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"01:00",10.6,"three-hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"04:00",9.56666666666667,"three-hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"07:00",12.7333333333333,"three-hourly","observation"
2023-08-07 12:49:50.194346,2023-08-07,"10:00",18.0333333333333,"three-hourly","observation"
2023-08-08 12:49:29.350137,2023-08-09,"00:00",16,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"01:00",16,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"02:00",16,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"03:00",16,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"04:00",15,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"05:00",14,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"06:00",15,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"07:00",15,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"08:00",16,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"09:00",17,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"10:00",18,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"11:00",19,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"12:00",20,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"13:00",21,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"14:00",21,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"15:00",21,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"16:00",22,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"17:00",22,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"18:00",22,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"19:00",21,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"20:00",20,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"21:00",19,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"22:00",17,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-09,"23:00",17,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-10,"00:00",16,"hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-10,"01:00",16,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-10,"04:00",14,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-10,"07:00",15,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-10,"10:00",19,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-10,"13:00",22,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-10,"16:00",23,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-10,"19:00",21,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-10,"22:00",18,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-11,"01:00",17,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-11,"04:00",17,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-11,"07:00",17,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-11,"10:00",20,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-11,"13:00",22,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-11,"16:00",23,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-11,"19:00",21,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-11,"22:00",17,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-12,"01:00",16,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-12,"04:00",15,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-12,"07:00",15,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-12,"10:00",18,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-12,"13:00",19,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-12,"16:00",20,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-12,"19:00",19,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-12,"22:00",16,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-13,"01:00",15,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-13,"04:00",15,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-13,"07:00",14,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-13,"10:00",18,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-13,"13:00",20,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-13,"16:00",20,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-13,"19:00",19,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-13,"22:00",15,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-14,"01:00",14,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-14,"04:00",13,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-14,"07:00",13,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-14,"10:00",17,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-14,"13:00",20,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-14,"16:00",20,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-14,"19:00",19,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-14,"22:00",15,"three-hourly","forecast"
2023-08-08 12:49:29.350137,2023-08-07,"12:00",19,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-07,"13:00",19.6,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-07,"14:00",19.7,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-07,"15:00",20,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-07,"16:00",19.4,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-07,"17:00",18.8,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-07,"18:00",17.8,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-07,"19:00",16.7,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-07,"20:00",16.5,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-07,"21:00",15.9,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-07,"22:00",15.1,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-07,"23:00",14.2,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"00:00",14.2,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"01:00",13.9,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"02:00",13.6,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"03:00",13.7,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"04:00",14.2,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"05:00",14.3,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"06:00",14.5,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"07:00",14.8,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"08:00",15.2,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"09:00",16.1,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"10:00",16.9,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"11:00",17.6,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"12:00",18.4,"hourly","observation"
2023-08-08 12:49:29.350137,2023-08-07,"13:00",19.7666666666667,"three-hourly","observation"
2023-08-08 12:49:29.350137,2023-08-07,"16:00",18.6666666666667,"three-hourly","observation"
2023-08-08 12:49:29.350137,2023-08-07,"19:00",16.3666666666667,"three-hourly","observation"
2023-08-08 12:49:29.350137,2023-08-07,"22:00",14.65,"three-hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"22:00",14.2,"three-hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"01:00",13.7333333333333,"three-hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"04:00",14.3333333333333,"three-hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"07:00",15.3666666666667,"three-hourly","observation"
2023-08-08 12:49:29.350137,2023-08-08,"10:00",17.6333333333333,"three-hourly","observation"
2023-08-09 12:52:42.516146,2023-08-10,"00:00",16,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"01:00",16,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"02:00",15,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"03:00",16,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"04:00",15,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"05:00",15,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"06:00",16,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"07:00",16,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"08:00",17,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"09:00",19,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"10:00",19,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"11:00",20,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"12:00",21,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"13:00",21,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"14:00",22,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"15:00",23,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"16:00",22,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"17:00",23,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"18:00",22,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"19:00",21,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"20:00",20,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"21:00",19,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"22:00",18,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-10,"23:00",18,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-11,"00:00",18,"hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-11,"01:00",18,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-11,"04:00",17,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-11,"07:00",17,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-11,"10:00",20,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-11,"13:00",22,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-11,"16:00",22,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-11,"19:00",20,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-11,"22:00",17,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-12,"01:00",16,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-12,"04:00",15,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-12,"07:00",15,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-12,"10:00",18,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-12,"13:00",19,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-12,"16:00",19,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-12,"19:00",18,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-12,"22:00",16,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-13,"01:00",16,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-13,"04:00",14,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-13,"07:00",15,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-13,"10:00",18,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-13,"13:00",20,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-13,"16:00",20,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-13,"19:00",19,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-13,"22:00",15,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-14,"01:00",14,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-14,"04:00",12,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-14,"07:00",13,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-14,"10:00",18,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-14,"13:00",20,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-14,"16:00",20,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-14,"19:00",19,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-14,"22:00",15,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-15,"01:00",13,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-15,"04:00",12,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-15,"07:00",12,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-15,"10:00",17,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-15,"13:00",21,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-15,"16:00",20,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-15,"19:00",20,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-15,"22:00",16,"three-hourly","forecast"
2023-08-09 12:52:42.516146,2023-08-08,"12:00",18.4,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-08,"13:00",19.1,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-08,"14:00",19,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-08,"15:00",18,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-08,"16:00",18.6,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-08,"17:00",18.4,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-08,"18:00",18.4,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-08,"19:00",17.7,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-08,"20:00",17.3,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-08,"21:00",16.8,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-08,"22:00",16.7,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-08,"23:00",16.5,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"00:00",16,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"01:00",15.9,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"02:00",15.4,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"03:00",14.7,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"04:00",15.1,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"05:00",15.2,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"06:00",15.2,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"07:00",15.4,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"08:00",15.8,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"09:00",16.6,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"10:00",17.5,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"11:00",19.5,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"12:00",21.1,"hourly","observation"
2023-08-09 12:52:42.516146,2023-08-08,"13:00",18.7,"three-hourly","observation"
2023-08-09 12:52:42.516146,2023-08-08,"16:00",18.4666666666667,"three-hourly","observation"
2023-08-09 12:52:42.516146,2023-08-08,"19:00",17.2666666666667,"three-hourly","observation"
2023-08-09 12:52:42.516146,2023-08-08,"22:00",16.6,"three-hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"22:00",16,"three-hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"01:00",15.3333333333333,"three-hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"04:00",15.1666666666667,"three-hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"07:00",15.9333333333333,"three-hourly","observation"
2023-08-09 12:52:42.516146,2023-08-09,"10:00",19.3666666666667,"three-hourly","observation"
2023-08-10 12:52:57.701543,2023-08-11,"00:00",18,"hourly","forecast"
2023-08-10 12:52:57.701543,2023-08-11,"01:00",18,"hourly","forecast"
2023-08-10 12:52:57.701543,2023-08-11,"02:00",18,"hourly","forecast"
2023-08-10 12:52:57.701543,2023-08-11,"03:00",17,"hourly","forecast"
2023-08-10 12:52:57.701543,2023-08-11,"04:00",17,"hourly","forecast"
2023-08-10 12:52:57.701543,2023-08-11,"05:00",16,"hourly","forecast"
